EXP_INFO, , ,Checkpoint,ckpt/0303/01_base030105_woMP/, , ,Config,ckpt/0303/01_base030105_woMP/config.yaml, , ,Arg,train.py --config ckpt/0303/01_base030105_woMP/config.yaml -c ckpt/0303/01_base030105_woMP/ -gpu 0 -bs 320 -normalize_2d 0 -normalize_3d 0, , ,PID,249817
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
1,0.00020000,0.19808,249.45,215.59,238.94,259.07,233.08,246.55,265.92,215.6,281.85,293.64,328.0,243.13,229.13,205.22,264.43,221.56,119.8,118.96,119.47,120.06,120.69,119.93,119.08,119.6,120.2,120.84,138.99,138.99,144.49,144.49,184.49,184.37,184.61,191.27,186.05,189.56,193.13,196.35,191.33,185.95,189.56,193.24,196.55,216.11,216.11,238.87,238.87,281.12,281.22,281.03,198.68,194.66,197.55,200.24,202.25,283.01,281.71,282.55,283.51,284.27,300.29,300.29,247.01,247.01
2,0.00019800,0.08829,95.51,82.96,86.7,91.78,93.97,92.55,109.72,85.44,90.92,103.55,127.05,90.39,92.97,90.6,100.66,93.42,50.62,45.44,48.37,52.29,56.4,48.62,44.04,46.62,50.09,53.75,61.44,61.44,62.6,62.6,65.75,78.68,52.82,92.01,74.42,85.55,98.27,109.78,74.96,55.62,68.18,81.93,94.11,94.87,94.87,105.29,105.29,226.52,228.67,224.37,105.71,86.27,99.97,113.44,123.18,230.91,225.23,228.87,233.08,236.47,174.05,174.05,138.34,138.34
3,0.00019602,0.04769,79.94,65.63,72.52,74.9,73.93,76.84,92.71,69.02,81.0,89.73,114.77,76.07,74.72,75.62,87.2,74.49,45.4,39.42,42.92,47.37,51.87,41.08,35.46,38.72,42.93,47.21,49.99,49.99,66.86,66.86,58.4,73.77,43.02,89.54,70.64,82.58,96.25,108.7,68.12,47.37,60.76,75.57,88.8,79.45,79.45,122.9,122.9,219.23,221.6,216.86,103.65,83.74,97.88,111.5,121.48,223.76,218.03,221.63,225.94,229.44,148.22,148.22,163.18,163.18
4,0.00019406,0.04015,73.98,62.27,69.3,66.18,70.16,73.21,87.62,65.88,72.19,82.42,94.03,71.62,71.95,70.11,81.87,70.87,39.08,33.4,36.77,40.84,45.32,39.14,33.85,36.85,40.8,45.05,42.38,42.38,121.19,121.19,49.43,60.75,38.11,80.82,67.6,75.26,84.4,96.03,68.48,53.86,62.45,72.61,85.01,66.19,66.19,350.42,350.42,218.39,220.27,216.52,100.54,85.74,95.59,105.56,115.28,224.68,220.56,222.91,226.12,229.11,132.71,132.71,352.91,352.91
5,0.00019212,0.03622,72.86,65.78,68.65,70.44,70.74,72.37,85.64,66.53,69.99,77.99,91.31,70.2,69.2,68.15,74.87,70.98,40.81,36.04,38.97,42.25,45.98,39.76,34.57,37.61,41.39,45.45,41.26,41.26,175.16,175.16,43.56,53.66,33.47,79.26,67.97,74.22,81.94,92.89,69.65,56.37,63.88,73.19,85.16,63.03,63.03,420.07,420.07,221.73,223.31,220.14,106.35,94.69,102.01,110.11,118.61,228.98,225.28,227.27,230.22,233.16,126.44,126.44,419.31,419.31
6,0.00019020,0.03346,67.26,55.36,62.96,61.29,62.67,66.66,79.6,58.97,64.25,77.27,91.62,64.36,63.72,63.24,71.81,65.11,36.15,31.94,34.54,37.44,40.67,37.36,32.61,35.41,38.85,42.58,38.41,38.41,183.26,183.26,39.97,49.29,30.66,75.86,66.02,71.52,78.33,87.56,67.1,55.48,61.94,70.29,80.7,57.09,57.09,441.71,441.71,222.74,224.46,221.01,97.82,87.23,93.62,101.39,109.04,230.5,226.78,228.8,231.83,234.61,136.1,136.1,436.31,436.31
