EXP_INFO, , ,Checkpoint,ckpt/0301/00_Norm2d3d_NoAug, , ,Config,ckpt/0301/00_Norm2d3d_NoAug_WRONG/01_func333_model06_T16_DataTask00.yaml, , ,Arg,"train.py --config ckpt/0301/00_Norm2d3d_NoAug_WRONG/01_func333_model06_T16_DataTask00.yaml -c ckpt/0301/00_Norm2d3d_NoAug -gpu 6,7 -bs 384", , ,PID,1076628
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
10,0.00018270,0.07831,51.98,44.65,51.3,46.88,47.04,53.99,66.74,45.92,47.55,62.09,74.32,51.52,50.44,39.45,54.1,43.7,9.0,4.09,6.05,10.33,15.53,29.0,25.55,27.12,29.91,33.41,30.69,30.69,151.21,151.21,24.35,24.59,24.11,21.02,9.31,14.52,24.13,36.12,33.96,25.99,28.87,35.69,45.29,50.8,50.8,209.9,209.9,190.54,195.24,185.84,58.33,22.51,44.62,72.6,93.58,190.24,185.43,187.34,191.73,196.48,107.32,107.32,343.78,343.78
11,0.00018088,0.07392,52.63,46.82,52.81,48.08,48.63,54.1,62.79,47.37,48.27,61.25,73.07,52.37,49.62,43.33,55.77,45.26,9.87,5.6,7.11,10.99,15.77,28.9,25.5,27.02,29.8,33.27,30.58,30.58,183.54,183.54,25.55,25.62,25.48,22.29,11.57,16.57,25.45,35.56,34.54,26.73,29.76,36.35,45.3,50.79,50.79,260.07,260.07,193.62,198.05,189.2,65.71,33.02,52.78,78.64,98.39,193.23,188.2,190.15,194.81,199.76,113.99,113.99,393.73,393.73
13,0.00017728,0.06876,50.72,44.38,50.86,47.81,46.28,52.36,62.21,45.23,48.67,59.96,71.72,51.25,48.64,37.67,52.12,41.57,8.64,3.89,5.79,9.94,14.93,29.12,25.96,27.34,29.94,33.25,29.36,29.36,165.08,165.08,23.0,23.23,22.78,21.26,10.49,15.25,24.3,35.0,37.59,31.03,33.09,38.85,47.4,48.26,48.26,273.23,273.23,195.26,197.72,192.8,63.23,29.22,50.08,76.68,96.94,199.31,195.32,196.91,200.43,204.58,111.9,111.9,339.98,339.98
15,0.00017375,0.06403,50.57,44.75,49.95,46.22,45.73,53.14,64.54,45.56,45.37,61.21,72.2,51.2,48.85,37.89,50.92,41.03,7.91,2.88,5.14,9.36,14.26,28.55,25.18,26.74,29.47,32.81,29.47,29.47,159.42,159.42,20.54,20.91,20.18,18.59,7.29,13.05,21.84,32.17,32.58,25.15,28.1,34.32,42.75,45.62,45.62,218.73,218.73,194.13,197.38,190.87,58.41,23.21,45.71,72.39,92.35,195.14,190.92,192.52,196.24,200.86,108.2,108.2,365.45,365.45
17,0.00017029,0.06101,50.4,45.21,50.04,46.02,45.31,53.24,64.64,45.48,45.33,59.08,69.72,50.72,48.4,38.85,51.01,42.98,7.65,2.87,4.87,9.02,13.86,27.91,24.55,26.06,28.81,32.24,28.8,28.8,132.5,132.5,20.7,20.93,20.47,18.27,6.96,12.44,21.69,32.01,29.38,21.43,24.53,31.45,40.11,45.12,45.12,284.5,284.5,191.96,194.72,189.19,62.32,30.05,49.72,75.05,94.47,193.97,189.95,191.06,195.0,199.88,113.29,113.29,346.82,346.82
19,0.00016690,0.05743,50.48,44.87,50.3,46.54,45.79,52.53,64.02,46.4,45.69,58.85,70.93,50.48,49.44,38.2,51.62,41.6,7.68,3.05,4.88,8.97,13.8,27.77,24.41,25.94,28.68,32.06,28.49,28.49,108.73,108.73,20.43,20.64,20.23,17.66,6.45,11.96,20.81,31.41,29.15,21.34,24.43,31.09,39.75,44.0,44.0,213.47,213.47,198.07,201.58,194.55,60.41,23.08,46.38,74.8,97.37,195.98,191.76,193.03,197.05,202.07,115.25,115.25,259.91,259.91
21,0.00016358,0.05474,50.83,45.85,51.66,46.83,45.72,52.61,63.61,47.4,47.16,58.57,68.93,50.64,49.67,39.18,51.02,43.67,7.6,2.88,4.86,8.95,13.7,27.61,24.19,25.75,28.52,31.97,29.08,29.08,148.38,148.38,20.74,20.8,20.68,18.81,8.8,13.4,21.76,31.3,29.36,21.92,24.83,31.24,39.44,43.57,43.57,286.28,286.28,193.92,197.21,190.63,62.77,29.03,50.4,76.19,95.47,194.42,190.99,191.88,195.15,199.67,111.34,111.34,324.67,324.67
23,0.00016033,0.05237,48.79,43.6,48.81,45.06,43.66,50.41,61.71,44.77,44.38,56.23,70.8,48.71,46.83,36.33,49.71,40.79,7.29,2.47,4.52,8.68,13.51,27.79,24.48,25.98,28.67,32.02,28.28,28.28,144.93,144.93,19.92,19.94,19.9,16.57,5.14,11.04,19.97,30.11,28.87,21.41,24.38,30.71,39.0,42.99,42.99,304.87,304.87,193.58,195.97,191.19,62.9,27.34,49.9,77.11,97.28,197.22,193.25,194.63,198.23,202.76,114.43,114.43,354.95,354.95
25,0.00015714,0.05015,49.81,43.64,49.39,46.35,44.41,51.95,64.55,45.51,45.21,58.86,69.33,49.99,48.83,37.45,50.57,41.05,7.03,2.04,4.3,8.48,13.29,27.65,24.24,25.84,28.59,31.92,28.78,28.78,120.16,120.16,18.89,19.01,18.76,17.13,6.07,11.69,20.28,30.47,28.2,20.47,23.6,30.18,38.54,42.02,42.02,222.29,222.29,197.63,200.54,194.72,61.61,25.35,48.15,76.05,96.91,198.33,194.48,195.67,199.32,203.87,116.42,116.42,268.17,268.17
27,0.00015401,0.04842,49.93,43.74,49.73,46.15,45.22,51.48,62.4,45.92,46.99,57.8,69.54,50.07,48.31,38.4,50.69,42.55,7.27,2.36,4.6,8.71,13.43,27.39,23.88,25.55,28.36,31.77,28.53,28.53,106.72,106.72,19.15,19.31,18.99,16.71,4.86,11.12,20.3,30.56,27.94,19.91,23.28,29.98,38.61,42.0,42.0,191.07,191.07,195.27,198.0,192.54,64.77,30.23,52.09,78.56,98.2,195.87,191.8,192.96,197.01,201.71,113.57,113.57,277.65,277.65
