EXP_INFO, , ,Checkpoint,ckpt/0301/03_Norm2d3d_NoAug_TaskIDasPrompt, , ,Config,ckpt/0301/00_Norm2d3d_NoAug/01_func333_model06_T16_DataTask00.yaml, , ,Arg,"train.py --config ckpt/0301/00_Norm2d3d_NoAug/01_func333_model06_T16_DataTask00.yaml -c ckpt/0301/03_Norm2d3d_NoAug_TaskIDasPrompt -gpu 4,5 -bs 384 -use_task_id_as_prompt", , ,PID,408825
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
10,0.00018270,1.03460,438.77,449.0,442.78,432.58,462.06,415.28,468.89,447.82,473.29,413.81,407.96,410.92,436.56,418.94,454.76,446.87,204.47,204.61,204.49,204.42,204.34,204.17,204.32,204.22,204.12,204.0,214.86,214.86,204.47,204.47,418.42,418.32,418.51,418.47,418.32,418.48,418.58,418.51,418.23,418.47,418.28,418.13,418.04,439.16,439.16,418.51,418.51,420.65,420.66,420.65,420.65,420.66,420.66,420.62,420.65,420.67,420.7,420.68,420.63,420.65,442.57,442.57,420.59,420.59
11,0.00018088,1.03458,438.53,448.64,442.82,432.02,461.78,414.75,468.59,447.55,473.7,413.28,407.59,410.47,436.38,418.8,454.94,446.6,204.45,204.59,204.48,204.4,204.32,204.15,204.31,204.21,204.1,203.99,214.75,214.75,204.45,204.45,417.99,417.9,418.09,418.05,417.9,418.06,418.16,418.09,417.82,418.05,417.87,417.72,417.63,438.65,438.65,418.08,418.08,420.77,420.77,420.77,420.76,420.77,420.77,420.74,420.77,420.78,420.81,420.8,420.75,420.77,442.53,442.53,420.71,420.71
13,0.00017728,1.03454,438.13,447.99,442.88,431.15,461.26,413.87,467.96,447.05,474.5,412.35,406.91,409.78,436.07,418.59,455.4,446.2,204.4,204.55,204.43,204.36,204.28,204.11,204.26,204.16,204.06,203.94,214.54,214.54,204.4,204.4,418.26,418.17,418.35,418.32,418.17,418.33,418.43,418.35,418.08,418.32,418.13,417.98,417.88,438.54,438.54,418.36,418.36,420.75,420.75,420.76,420.75,420.75,420.76,420.73,420.76,420.77,420.8,420.78,420.74,420.76,442.19,442.19,420.69,420.69
15,0.00017375,1.03453,438.48,448.58,442.79,431.97,461.73,414.7,468.56,447.5,473.69,413.22,407.53,410.42,436.33,418.75,454.91,446.54,204.42,204.57,204.45,204.38,204.3,204.13,204.28,204.18,204.08,203.96,214.72,214.72,204.43,204.43,418.29,418.2,418.38,418.35,418.2,418.36,418.46,418.38,418.11,418.35,418.16,418.02,417.92,438.9,438.9,418.38,418.38,420.69,420.69,420.69,420.68,420.69,420.69,420.65,420.69,420.7,420.73,420.71,420.67,420.69,442.43,442.43,420.63,420.63
17,0.00017029,1.03453,438.16,448.06,442.83,431.27,461.31,413.99,468.07,447.09,474.29,412.48,406.99,409.85,436.07,418.56,455.24,446.21,204.38,204.52,204.41,204.33,204.26,204.09,204.24,204.14,204.04,203.92,214.55,214.55,204.38,204.38,418.41,418.32,418.5,418.47,418.32,418.48,418.58,418.5,418.23,418.47,418.28,418.13,418.04,438.74,438.74,418.5,418.5,420.69,420.69,420.69,420.68,420.69,420.69,420.66,420.69,420.7,420.73,420.71,420.67,420.69,442.18,442.18,420.62,420.62
19,0.00016690,1.03454,438.24,448.21,442.81,431.46,461.43,414.19,468.23,447.2,474.08,412.69,407.14,410.0,436.14,418.59,455.1,446.28,204.39,204.53,204.42,204.34,204.26,204.09,204.25,204.15,204.04,203.93,214.59,214.59,204.39,204.39,418.47,418.38,418.57,418.53,418.38,418.54,418.64,418.57,418.3,418.53,418.35,418.2,418.11,438.88,438.88,418.56,418.56,420.66,420.66,420.66,420.66,420.66,420.66,420.63,420.66,420.68,420.7,420.69,420.64,420.66,442.23,442.23,420.6,420.6
21,0.00016358,1.03451,438.21,448.14,442.86,431.33,461.38,414.07,468.13,447.17,474.28,412.56,407.07,409.92,436.13,418.62,455.25,446.27,204.41,204.55,204.44,204.36,204.29,204.11,204.27,204.17,204.07,203.95,214.58,214.58,204.41,204.41,418.07,417.97,418.16,418.12,417.97,418.13,418.23,418.16,417.89,418.12,417.94,417.79,417.7,438.47,438.47,418.16,418.16,420.78,420.78,420.79,420.78,420.78,420.79,420.76,420.79,420.8,420.83,420.81,420.77,420.79,442.31,442.31,420.72,420.72
23,0.00016033,1.03452,438.27,448.25,442.81,431.53,461.46,414.25,468.24,447.23,474.06,412.75,407.19,410.06,436.16,418.63,455.12,446.33,204.39,204.54,204.42,204.35,204.27,204.1,204.25,204.15,204.05,203.93,214.61,214.61,204.4,204.4,418.38,418.29,418.47,418.44,418.29,418.45,418.55,418.47,418.2,418.44,418.26,418.11,418.01,438.81,438.81,418.47,418.47,420.68,420.68,420.68,420.67,420.68,420.68,420.65,420.68,420.69,420.72,420.7,420.66,420.68,442.26,442.26,420.61,420.61
25,0.00015714,1.03449,438.21,448.16,442.82,431.38,461.39,414.11,468.18,447.17,474.17,412.61,407.09,409.94,436.12,418.59,455.16,446.25,204.39,204.53,204.42,204.34,204.27,204.09,204.25,204.15,204.05,203.93,214.58,214.58,204.39,204.39,418.34,418.25,418.44,418.4,418.25,418.41,418.51,418.44,418.17,418.4,418.22,418.07,417.98,438.74,438.74,418.43,418.43,420.7,420.7,420.7,420.69,420.7,420.7,420.67,420.7,420.71,420.74,420.73,420.68,420.7,442.24,442.24,420.64,420.64
27,0.00015401,1.03453,437.87,447.62,442.83,430.69,460.97,413.42,467.72,446.73,474.72,411.89,406.55,409.37,435.83,418.36,455.43,445.87,204.33,204.47,204.36,204.28,204.2,204.03,204.19,204.09,203.98,203.87,214.4,214.4,204.33,204.33,419.1,419.01,419.19,419.16,419.01,419.17,419.27,419.19,418.92,419.16,418.98,418.83,418.73,439.15,439.15,419.19,419.19,420.59,420.59,420.59,420.58,420.59,420.59,420.56,420.59,420.6,420.63,420.61,420.57,420.59,441.88,441.88,420.53,420.53
