EXP_INFO, , ,Checkpoint,ckpt/0301/02_NoNormAug_ModelDynaTUP, , ,Config,configs/03_train_on_non_AR_ICL/01_func333_model06_T16_DataTask00.yaml, , ,Arg,train.py --config configs/03_train_on_non_AR_ICL/01_func333_model06_T16_DataTask00.yaml -c ckpt/0301/02_NoNormAug_ModelDynaTUP -gpu 0 -bs 352 -aug 0 -normalize_2d 0 -normalize_3d 0, , ,PID,1525947
 , , , , , , , , , , , , , , , , 
Epoch,lr,train_loss,H36M_3D, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,AMASS, , , , , , , , , , , , , , , , ,PW3D_MESH, , , , , , , , , , , , , , , , 
 , , ,PE, , , , , , , , , , , , , , , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, ,PE, , ,MP, , , , ,FPE, , , , ,MC, ,MIB, 
 , , ,Avg,Direction,Discuss,Eating,Greet,Phone,Photo,Pose,Purchase,Sitting,SittingDown,Smoke,Wait,Walk,WalkDog,WalkTwo,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4,Avg,0,15,Avg,0,5,10,15,Avg,0,5,10,15,Avg,0.4,Avg,0.4
49,0.00012346,0.01199,52.33,47.25,53.26,48.97,48.11,52.0,66.18,48.11,47.68,58.3,71.98,52.64,50.38,42.5,53.75,43.81,7.0,13.59,8.61,4.21,1.57,28.56,24.79,26.61,29.65,33.2,30.44,30.44,112.67,112.67,21.98,22.78,21.19,15.65,29.95,19.62,10.04,3.0,32.24,22.04,27.18,35.27,44.48,43.2,43.2,224.71,224.71,219.5,220.59,218.41,47.55,85.95,62.56,34.72,6.96,225.02,221.51,222.89,225.9,229.79,125.57,125.57,242.3,242.3
51,0.00012100,0.01161,52.78,47.2,53.79,49.17,49.05,52.54,67.05,50.39,48.31,58.36,73.14,52.44,51.78,40.56,53.7,44.15,6.9,13.49,8.57,4.16,1.36,28.87,25.19,27.0,29.9,33.37,30.29,30.29,114.48,114.48,21.87,22.4,21.34,15.62,30.11,19.7,9.97,2.69,33.03,23.25,28.38,35.87,44.61,42.79,42.79,221.05,221.05,218.93,219.71,218.14,48.16,86.81,63.79,35.25,6.81,225.67,222.59,223.62,226.62,229.87,129.69,129.69,239.26,239.26
53,0.00011859,0.01133,53.33,48.88,54.26,48.54,49.13,52.65,66.96,50.5,49.19,57.97,74.88,53.35,51.72,43.14,54.52,44.22,6.95,13.67,8.63,4.2,1.3,28.6,24.87,26.64,29.64,33.25,30.69,30.69,116.31,116.31,22.24,22.97,21.5,15.62,30.14,19.71,10.06,2.57,31.47,21.44,26.46,34.31,43.67,43.42,43.42,226.34,226.34,221.1,222.24,219.96,48.94,88.65,64.52,35.77,6.82,225.22,221.21,222.51,226.28,230.87,130.32,130.32,243.77,243.77
55,0.00011623,0.01111,51.39,46.52,51.87,47.53,46.46,51.85,65.58,48.31,46.4,57.55,72.11,52.4,49.44,40.09,52.98,41.84,6.92,13.51,8.57,4.19,1.43,28.53,24.93,26.68,29.53,32.98,30.45,30.45,112.55,112.55,20.91,21.21,20.62,16.12,30.74,20.38,10.43,2.91,31.72,22.02,26.81,34.55,43.49,42.86,42.86,226.16,226.16,218.6,219.5,217.71,47.38,85.54,62.61,34.66,6.73,225.06,221.8,223.01,226.05,229.39,131.67,131.67,240.17,240.17
57,0.00011392,0.01085,52.19,47.36,53.0,48.58,48.03,52.64,65.33,49.88,47.17,58.15,74.49,52.36,50.57,39.95,52.45,42.89,6.9,13.42,8.51,4.19,1.48,28.62,24.95,26.74,29.66,33.12,30.64,30.64,108.1,108.1,20.18,20.52,19.84,15.51,29.86,19.64,10.0,2.55,30.54,20.83,25.72,33.39,42.21,43.09,43.09,221.34,221.34,219.41,220.42,218.41,47.15,84.66,62.39,34.86,6.69,225.45,222.01,223.27,226.41,230.11,130.76,130.76,238.16,238.16
59,0.00011165,0.01066,52.06,47.87,52.77,47.92,47.47,52.58,65.77,49.53,46.87,57.87,73.69,52.18,50.44,40.45,52.57,42.99,6.77,13.4,8.45,4.02,1.19,28.66,24.94,26.78,29.7,33.21,30.54,30.54,113.28,113.28,20.97,21.41,20.54,15.45,29.93,19.58,9.86,2.41,30.34,20.65,25.55,33.19,41.99,42.94,42.94,232.12,232.12,218.02,218.72,217.32,48.08,86.64,63.79,35.34,6.57,225.82,222.72,223.94,226.71,229.92,133.61,133.61,248.27,248.27
61,0.00010943,0.01041,52.41,48.03,52.68,48.19,47.96,52.32,65.92,49.62,47.87,57.49,74.66,52.59,50.51,41.02,53.68,43.62,6.77,13.36,8.44,4.01,1.26,28.38,24.7,26.49,29.43,32.9,30.44,30.44,113.16,113.16,20.77,21.16,20.38,15.38,29.65,19.49,9.84,2.53,30.44,20.67,25.59,33.39,42.11,43.04,43.04,224.88,224.88,218.32,219.36,217.28,48.17,86.91,63.88,35.2,6.67,225.32,222.5,223.71,226.04,229.03,131.25,131.25,242.52,242.52
63,0.00010725,0.01028,51.69,45.77,52.41,48.15,46.53,52.14,66.03,49.53,46.16,58.19,72.51,52.41,50.68,39.75,52.36,42.7,6.67,13.28,8.35,3.94,1.09,28.02,24.29,26.11,29.08,32.61,30.66,30.66,111.94,111.94,22.04,22.43,21.66,15.34,29.75,19.47,9.75,2.38,30.05,20.46,25.19,32.84,41.73,43.24,43.24,220.41,220.41,218.93,220.08,217.78,47.62,85.98,63.12,34.86,6.51,226.0,223.25,224.03,226.85,229.88,129.73,129.73,239.58,239.58
65,0.00010512,0.01005,51.82,47.67,52.55,48.17,46.84,52.26,65.88,48.95,45.95,57.94,72.68,52.47,49.76,40.78,52.95,42.41,6.84,13.36,8.45,4.11,1.44,28.46,24.82,26.6,29.51,32.93,30.82,30.82,113.91,113.91,20.65,20.94,20.37,15.44,29.9,19.57,9.82,2.46,30.23,20.71,25.51,33.19,41.51,42.29,42.29,224.47,224.47,219.62,220.53,218.7,48.0,87.11,63.46,34.89,6.55,225.88,222.44,223.85,226.88,230.35,133.01,133.01,243.62,243.62
67,0.00010303,0.00987,50.97,46.42,50.89,47.68,45.91,51.58,65.12,47.52,45.69,56.88,72.91,51.36,49.76,38.75,52.0,42.08,6.86,13.43,8.5,4.12,1.4,28.59,25.02,26.71,29.6,33.04,30.26,30.26,113.37,113.37,20.02,20.24,19.8,15.38,29.72,19.45,9.81,2.55,33.2,24.04,28.62,35.93,44.2,42.72,42.72,225.94,225.94,218.65,219.43,217.88,48.85,88.33,64.71,35.69,6.69,225.2,222.12,223.0,226.09,229.61,128.24,128.24,243.1,243.1
69,0.00010098,0.00975,51.93,48.17,52.45,48.16,47.62,51.68,65.28,50.19,46.96,57.13,71.85,51.96,50.33,41.24,52.61,43.37,6.74,13.32,8.39,4.01,1.25,28.36,24.71,26.46,29.39,32.87,30.44,30.44,116.5,116.5,20.53,20.77,20.29,15.57,29.92,19.7,9.99,2.66,31.15,21.4,26.31,34.02,42.89,43.07,43.07,231.08,231.08,218.72,219.56,217.88,48.37,87.3,64.07,35.49,6.62,225.16,222.24,223.14,225.85,229.43,132.83,132.83,246.31,246.31
71,0.00009897,0.00959,53.04,47.77,53.16,49.84,48.59,53.14,66.33,49.38,50.12,58.49,73.62,53.18,50.92,42.66,54.51,43.83,6.87,13.38,8.51,4.15,1.44,28.16,24.43,26.22,29.22,32.79,30.65,30.65,117.08,117.08,22.37,23.0,21.73,15.54,29.93,19.73,9.94,2.54,30.17,20.39,25.27,33.09,41.96,42.84,42.84,228.28,228.28,220.09,221.57,218.61,48.93,88.04,65.05,35.98,6.65,224.77,221.2,222.56,225.91,229.41,133.85,133.85,243.55,243.55
73,0.00009700,0.00945,51.64,47.58,51.97,47.54,47.1,51.8,65.83,49.06,46.95,56.04,72.58,51.75,49.75,41.44,52.35,42.83,6.7,13.4,8.41,3.94,1.07,28.5,24.83,26.59,29.56,33.05,30.63,30.63,113.68,113.68,20.14,20.37,19.92,15.44,30.15,19.61,9.76,2.24,31.09,21.26,26.08,34.03,42.96,42.54,42.54,224.55,224.55,218.89,220.18,217.6,48.95,88.51,65.01,35.84,6.43,224.07,220.84,221.86,225.14,228.44,125.85,125.85,240.52,240.52
